sector,component,total_degree,nu_x,nu_y,nu_z,lambda_x,lambda_y,lambda_z,value_over_kappa_sqrtpi
P,zz,12,0,5,0,4,1,2,-sqrt(10)/68640
P,zz,12,0,5,0,4,3,0,-7*sqrt(30)/102960
P,zz,12,0,5,0,6,1,0,-sqrt(6)/20592
P,zz,12,0,5,1,0,5,1,7/11440
P,zz,12,0,5,1,2,3,1,7*sqrt(10)/102960
P,zz,12,0,5,1,4,1,1,sqrt(5)/34320
P,zz,12,0,5,2,2,3,0,-7*sqrt(5)/102960
P,zz,12,0,5,2,4,1,0,-sqrt(10)/68640
P,zz,12,0,6,0,0,6,0,7/3120
P,zz,12,0,6,0,2,2,2,7*sqrt(10)/205920
P,zz,12,0,6,0,2,4,0,7*sqrt(15)/34320
P,zz,12,0,6,0,4,0,2,sqrt(15)/205920
P,zz,12,0,6,0,4,2,0,7*sqrt(15)/102960
P,zz,12,0,6,0,6,0,0,1/20592
P,zz,12,0,6,1,2,2,1,-7*sqrt(5)/102960
P,zz,12,0,6,1,4,0,1,-sqrt(30)/205920
P,zz,12,0,6,2,2,2,0,7*sqrt(10)/205920
P,zz,12,0,6,2,4,0,0,sqrt(15)/205920
P,zz,12,0,7,0,2,1,2,-sqrt(35)/102960
P,zz,12,0,7,0,2,3,0,-sqrt(105)/17160
P,zz,12,0,7,0,4,1,0,-sqrt(210)/102960
P,zz,12,0,7,1,2,1,1,sqrt(70)/102960
P,zz,12,0,7,2,2,1,0,-sqrt(35)/102960
P,zz,12,0,8,0,2,0,2,sqrt(70)/411840
P,zz,12,0,8,0,2,2,0,sqrt(70)/22880
P,zz,12,0,8,0,4,0,0,sqrt(105)/205920
P,zz,12,0,8,1,2,0,1,-sqrt(35)/205920
P,zz,12,0,8,2,2,0,0,sqrt(70)/411840
P,zz,12,0,9,0,2,1,0,-sqrt(35)/34320
P,zz,12,0,10,0,2,0,0,sqrt(14)/68640
P,zz,12,1,0,0,1,0,10,sqrt(7)/22880
P,zz,12,1,0,0,1,2,8,sqrt(35)/102960
P,zz,12,1,0,0,1,4,6,sqrt(30)/205920
P,zz,12,1,0,0,1,8,2,-sqrt(35)/205920
P,zz,12,1,0,0,1,10,0,-sqrt(7)/34320
P,zz,12,1,0,0,3,0,8,sqrt(105)/102960
P,zz,12,1,0,0,3,2,6,sqrt(15)/102960
P,zz,12,1,0,0,3,6,2,-sqrt(15)/102960
P,zz,12,1,0,0,3,8,0,-sqrt(105)/102960
P,zz,12,1,0,0,5,0,6,sqrt(6)/41184
P,zz,12,1,0,0,5,4,2,-sqrt(10)/68640
P,zz,12,1,0,0,5,6,0,-sqrt(6)/20592
P,zz,12,1,0,0,7,2,2,-sqrt(35)/102960
P,zz,12,1,0,0,7,4,0,-sqrt(210)/102960
P,zz,12,1,0,0,9,0,2,-sqrt(35)/68640
P,zz,12,1,0,0,9,2,0,-sqrt(35)/34320
P,zz,12,1,0,0,11,0,0,-sqrt(77)/34320
P,zz,12,1,0,1,1,0,9,-sqrt(70)/22880
P,zz,12,1,0,1,1,2,7,-sqrt(70)/51480
P,zz,12,1,0,1,1,4,5,-sqrt(5)/34320
P,zz,12,1,0,1,1,8,1,sqrt(70)/205920
P,zz,12,1,0,1,3,0,7,-sqrt(210)/51480
P,zz,12,1,0,1,3,2,5,-sqrt(10)/34320
P,zz,12,1,0,1,3,6,1,sqrt(30)/102960
P,zz,12,1,0,1,5,0,5,-1/6864
P,zz,12,1,0,1,5,4,1,sqrt(5)/34320
P,zz,12,1,0,1,7,2,1,sqrt(70)/102960
P,zz,12,1,0,1,9,0,1,sqrt(70)/68640
P,zz,12,1,0,2,1,0,8,3*sqrt(35)/22880
P,zz,12,1,0,2,1,2,6,7*sqrt(5)/51480
P,zz,12,1,0,2,1,4,4,sqrt(2)/13728
P,zz,12,1,0,2,1,8,0,-sqrt(35)/205920
P,zz,12,1,0,2,3,0,6,7*sqrt(15)/51480
P,zz,12,1,0,2,3,2,4,1/6864
P,zz,12,1,0,2,3,6,0,-sqrt(15)/102960
P,zz,12,1,0,2,5,0,4,sqrt(10)/13728
P,zz,12,1,0,2,5,4,0,-sqrt(10)/68640
P,zz,12,1,0,2,7,2,0,-sqrt(35)/102960
P,zz,12,1,0,2,9,0,0,-sqrt(35)/68640
P,zz,12,1,0,3,1,0,7,-sqrt(210)/11440
P,zz,12,1,0,3,1,2,5,-7*sqrt(10)/51480
P,zz,12,1,0,3,1,4,3,-sqrt(6)/20592
P,zz,12,1,0,3,3,0,5,-7*sqrt(30)/51480
P,zz,12,1,0,3,3,2,3,-sqrt(3)/10296
P,zz,12,1,0,3,5,0,3,-sqrt(30)/20592
P,zz,12,1,0,4,1,0,6,7*sqrt(30)/22880
P,zz,12,1,0,4,1,2,4,7*sqrt(2)/20592
P,zz,12,1,0,4,1,4,2,sqrt(2)/13728
P,zz,12,1,0,4,3,0,4,7*sqrt(6)/20592
P,zz,12,1,0,4,3,2,2,1/6864
P,zz,12,1,0,4,5,0,2,sqrt(10)/13728
P,zz,12,1,0,5,1,0,5,-21/11440
P,zz,12,1,0,5,1,2,3,-7*sqrt(10)/51480
P,zz,12,1,0,5,1,4,1,-sqrt(5)/34320
P,zz,12,1,0,5,3,0,3,-7*sqrt(30)/51480
P,zz,12,1,0,5,3,2,1,-sqrt(10)/34320
P,zz,12,1,0,5,5,0,1,-1/6864
P,zz,12,1,0,6,1,2,2,7*sqrt(5)/51480
P,zz,12,1,0,6,1,4,0,sqrt(30)/205920
P,zz,12,1,0,6,3,0,2,7*sqrt(15)/51480
P,zz,12,1,0,6,3,2,0,sqrt(15)/102960
P,zz,12,1,0,6,5,0,0,sqrt(6)/41184
P,zz,12,1,0,7,1,2,1,-sqrt(70)/51480
P,zz,12,1,0,7,3,0,1,-sqrt(210)/51480
P,zz,12,1,0,8,1,2,0,sqrt(35)/102960
P,zz,12,1,0,8,3,0,0,sqrt(105)/102960
P,zz,12,1,1,0,1,1,8,-sqrt(70)/102960
P,zz,12,1,1,0,1,3,6,-sqrt(30)/102960
P,zz,12,1,1,0,1,7,2,sqrt(70)/102960
P,zz,12,1,1,0,1,9,0,sqrt(70)/34320
P,zz,12,1,1,0,3,1,6,-sqrt(30)/102960
P,zz,12,1,1,0,3,5,2,sqrt(10)/34320
P,zz,12,1,1,0,3,7,0,sqrt(210)/51480
P,zz,12,1,1,0,5,3,2,sqrt(10)/34320
P,zz,12,1,1,0,5,5,0,1/3432
P,zz,12,1,1,0,7,1,2,sqrt(70)/102960
P,zz,12,1,1,0,7,3,0,sqrt(210)/51480
P,zz,12,1,1,0,9,1,0,sqrt(70)/34320
P,zz,12,1,1,1,1,1,7,sqrt(35)/25740
P,zz,12,1,1,1,1,3,5,sqrt(5)/17160
P,zz,12,1,1,1,1,7,1,-sqrt(35)/51480
P,zz,12,1,1,1,3,1,5,sqrt(5)/17160
P,zz,12,1,1,1,3,5,1,-sqrt(5)/17160
P,zz,12,1,1,1,5,3,1,-sqrt(5)/17160
P,zz,12,1,1,1,7,1,1,-sqrt(35)/51480
P,zz,12,1,1,2,1,1,6,-7*sqrt(10)/51480
P,zz,12,1,1,2,1,3,4,-sqrt(2)/6864
P,zz,12,1,1,2,1,7,0,sqrt(70)/102960
P,zz,12,1,1,2,3,1,4,-sqrt(2)/6864
P,zz,12,1,1,2,3,5,0,sqrt(10)/34320
P,zz,12,1,1,2,5,3,0,sqrt(10)/34320
P,zz,12,1,1,2,7,1,0,sqrt(70)/102960
P,zz,12,1,1,3,1,1,5,7*sqrt(5)/25740
P,zz,12,1,1,3,1,3,3,sqrt(6)/10296
P,zz,12,1,1,3,3,1,3,sqrt(6)/10296
P,zz,12,1,1,4,1,1,4,-7/10296
P,zz,12,1,1,4,1,3,2,-sqrt(2)/6864
P,zz,12,1,1,4,3,1,2,-sqrt(2)/6864
P,zz,12,1,1,5,1,3,1,sqrt(5)/17160
P,zz,12,1,1,5,3,1,1,sqrt(5)/17160
P,zz,12,1,1,6,1,3,0,-sqrt(30)/102960
P,zz,12,1,1,6,3,1,0,-sqrt(30)/102960
P,zz,12,1,2,0,1,2,6,sqrt(5)/34320
P,zz,12,1,2,0,1,6,2,-7*sqrt(5)/102960
P,zz,12,1,2,0,1,8,0,-sqrt(35)/11440
P,zz,12,1,2,0,3,0,6,sqrt(15)/102960
P,zz,12,1,2,0,3,4,2,-1/6864
P,zz,12,1,2,0,3,6,0,-7*sqrt(15)/51480
P,zz,12,1,2,0,5,2,2,-sqrt(15)/34320
P,zz,12,1,2,0,5,4,0,-sqrt(10)/6864
P,zz,12,1,2,0,7,0,2,-sqrt(35)/102960
P,zz,12,1,2,0,7,2,0,-sqrt(35)/17160
P,zz,12,1,2,0,9,0,0,-sqrt(35)/34320
P,zz,12,1,2,1,1,2,5,-sqrt(30)/34320
P,zz,12,1,2,1,1,6,1,7*sqrt(10)/102960
P,zz,12,1,2,1,3,0,5,-sqrt(10)/34320
P,zz,12,1,2,1,3,4,1,sqrt(2)/6864
P,zz,12,1,2,1,5,2,1,sqrt(30)/34320
P,zz,12,1,2,1,7,0,1,sqrt(70)/102960
P,zz,12,1,2,2,1,2,4,sqrt(3)/6864
P,zz,12,1,2,2,1,6,0,-7*sqrt(5)/102960
P,zz,12,1,2,2,3,0,4,1/6864
P,zz,12,1,2,2,3,4,0,-1/6864
P,zz,12,1,2,2,5,2,0,-sqrt(15)/34320
P,zz,12,1,2,2,7,0,0,-sqrt(35)/102960
P,zz,12,1,2,3,1,2,3,-1/3432
P,zz,12,1,2,3,3,0,3,-sqrt(3)/10296
P,zz,12,1,2,4,3,0,2,1/6864
P,zz,12,1,2,5,3,0,1,-sqrt(10)/34320
P,zz,12,1,2,6,3,0,0,sqrt(15)/102960
P,zz,12,1,3,0,1,5,2,7*sqrt(10)/102960
P,zz,12,1,3,0,1,7,0,sqrt(210)/17160
P,zz,12,1,3,0,3,3,2,sqrt(3)/10296
P,zz,12,1,3,0,3,5,0,7*sqrt(30)/51480
P,zz,12,1,3,0,5,1,2,sqrt(10)/34320
P,zz,12,1,3,0,5,3,0,sqrt(30)/10296
P,zz,12,1,3,0,7,1,0,sqrt(210)/51480
P,zz,12,1,3,1,1,5,1,-7*sqrt(5)/51480
P,zz,12,1,3,1,3,3,1,-sqrt(6)/10296
P,zz,12,1,3,1,5,1,1,-sqrt(5)/17160
P,zz,12,1,3,2,1,5,0,7*sqrt(10)/102960
P,zz,12,1,3,2,3,3,0,sqrt(3)/10296
P,zz,12,1,3,2,5,1,0,sqrt(10)/34320
P,zz,12,1,4,0,1,4,2,-7*sqrt(2)/41184
P,zz,12,1,4,0,1,6,0,-7*sqrt(30)/34320
P,zz,12,1,4,0,3,2,2,-1/6864
P,zz,12,1,4,0,3,4,0,-7*sqrt(6)/20592
P,zz,12,1,4,0,5,0,2,-sqrt(10)/68640
P,zz,12,1,4,0,5,2,0,-sqrt(10)/6864
P,zz,12,1,4,0,7,0,0,-sqrt(210)/102960
P,zz,12,1,4,1,1,4,1,7/20592
P,zz,12,1,4,1,3,2,1,sqrt(2)/6864
P,zz,12,1,4,1,5,0,1,sqrt(5)/34320
P,zz,12,1,4,2,3,2,0,-1/6864
P,zz,12,1,4,2,5,0,0,-sqrt(10)/68640
P,zz,12,1,5,0,1,5,0,7/5720
P,zz,12,1,5,0,3,1,2,sqrt(10)/34320
P,zz,12,1,5,0,3,3,0,7*sqrt(30)/51480
P,zz,12,1,5,0,5,1,0,1/3432
P,zz,12,1,5,1,3,1,1,-sqrt(5)/17160
P,zz,12,1,5,2,3,1,0,sqrt(10)/34320
P,zz,12,1,6,0,3,0,2,-sqrt(15)/102960
P,zz,12,1,6,0,3,2,0,-7*sqrt(15)/51480
P,zz,12,1,6,0,5,0,0,-sqrt(6)/20592
P,zz,12,1,6,1,3,0,1,sqrt(30)/102960
P,zz,12,1,6,2,3,0,0,-sqrt(15)/102960
P,zz,12,1,7,0,3,1,0,sqrt(210)/51480
P,zz,12,1,8,0,3,0,0,-sqrt(105)/102960
P,zz,12,2,0,0,2,0,8,-sqrt(70)/68640
P,zz,12,2,0,0,2,2,6,-sqrt(10)/68640
P,zz,12,2,0,0,2,6,2,sqrt(10)/68640
P,zz,12,2,0,0,2,8,0,sqrt(70)/68640
P,zz,12,2,0,0,4,0,6,-sqrt(15)/41184
P,zz,12,2,0,0,4,4,2,1/13728
P,zz,12,2,0,0,4,6,0,sqrt(15)/20592
P,zz,12,2,0,0,6,2,2,7*sqrt(10)/205920
P,zz,12,2,0,0,6,4,0,7*sqrt(15)/102960
P,zz,12,2,0,0,8,0,2,sqrt(70)/45760
P,zz,12,2,0,0,8,2,0,sqrt(70)/22880
P,zz,12,2,0,0,10,0,0,sqrt(14)/6240
P,zz,12,2,0,1,2,0,7,sqrt(35)/17160
P,zz,12,2,0,1,2,2,5,sqrt(15)/34320
P,zz,12,2,0,1,2,6,1,-sqrt(5)/34320
P,zz,12,2,0,1,4,0,5,sqrt(10)/13728
P,zz,12,2,0,1,4,4,1,-sqrt(2)/13728
P,zz,12,2,0,1,6,2,1,-7*sqrt(5)/102960
P,zz,12,2,0,1,8,0,1,-sqrt(35)/22880
P,zz,12,2,0,2,2,0,6,-7*sqrt(10)/34320
P,zz,12,2,0,2,2,2,4,-sqrt(6)/13728
P,zz,12,2,0,2,2,6,0,sqrt(10)/68640
P,zz,12,2,0,2,4,0,4,-5/13728
P,zz,12,2,0,2,4,4,0,1/13728
P,zz,12,2,0,2,6,2,0,7*sqrt(10)/205920
P,zz,12,2,0,2,8,0,0,sqrt(70)/45760
P,zz,12,2,0,3,2,0,5,7*sqrt(5)/17160
P,zz,12,2,0,3,2,2,3,sqrt(2)/6864
P,zz,12,2,0,3,4,0,3,5*sqrt(3)/20592
P,zz,12,2,0,4,2,0,4,-7/6864
P,zz,12,2,0,4,2,2,2,-sqrt(6)/13728
P,zz,12,2,0,4,4,0,2,-5/13728
P,zz,12,2,0,5,2,2,1,sqrt(15)/34320
P,zz,12,2,0,5,4,0,1,sqrt(10)/13728
P,zz,12,2,0,6,2,2,0,-sqrt(10)/68640
P,zz,12,2,0,6,4,0,0,-sqrt(15)/41184
P,zz,12,2,1,0,2,1,6,sqrt(5)/34320
P,zz,12,2,1,0,2,5,2,-sqrt(15)/34320
P,zz,12,2,1,0,2,7,0,-sqrt(35)/17160
P,zz,12,2,1,0,4,3,2,-1/6864
P,zz,12,2,1,0,4,5,0,-sqrt(10)/6864
P,zz,12,2,1,0,6,1,2,-7*sqrt(5)/102960
P,zz,12,2,1,0,6,3,0,-7*sqrt(15)/51480
P,zz,12,2,1,0,8,1,0,-sqrt(35)/11440
P,zz,12,2,1,1,2,1,5,-sqrt(30)/34320
P,zz,12,2,1,1,2,5,1,sqrt(30)/34320
P,zz,12,2,1,1,4,3,1,sqrt(2)/6864
P,zz,12,2,1,1,6,1,1,7*sqrt(10)/102960
P,zz,12,2,1,2,2,1,4,sqrt(3)/6864
P,zz,12,2,1,2,2,5,0,-sqrt(15)/34320
P,zz,12,2,1,2,4,3,0,-1/6864
P,zz,12,2,1,2,6,1,0,-7*sqrt(5)/102960
P,zz,12,2,1,3,2,1,3,-1/3432
P,zz,12,2,2,0,2,4,2,sqrt(6)/13728
P,zz,12,2,2,0,2,6,0,7*sqrt(10)/34320
P,zz,12,2,2,0,4,2,2,sqrt(6)/13728
P,zz,12,2,2,0,4,4,0,5/6864
P,zz,12,2,2,0,6,0,2,7*sqrt(10)/205920
P,zz,12,2,2,0,6,2,0,7*sqrt(10)/34320
P,zz,12,2,2,0,8,0,0,sqrt(70)/22880
P,zz,12,2,2,1,2,4,1,-sqrt(3)/6864
P,zz,12,2,2,1,4,2,1,-sqrt(3)/6864
P,zz,12,2,2,1,6,0,1,-7*sqrt(5)/102960
P,zz,12,2,2,2,2,4,0,sqrt(6)/13728
P,zz,12,2,2,2,4,2,0,sqrt(6)/13728
P,zz,12,2,2,2,6,0,0,7*sqrt(10)/205920
P,zz,12,2,3,0,2,3,2,-sqrt(2)/6864
P,zz,12,2,3,0,2,5,0,-7*sqrt(5)/17160
P,zz,12,2,3,0,4,1,2,-1/6864
P,zz,12,2,3,0,4,3,0,-5*sqrt(3)/10296
P,zz,12,2,3,0,6,1,0,-7*sqrt(15)/51480
P,zz,12,2,3,1,2,3,1,1/3432
P,zz,12,2,3,1,4,1,1,sqrt(2)/6864
P,zz,12,2,3,2,4,1,0,-1/6864
P,zz,12,2,4,0,2,4,0,7/6864
P,zz,12,2,4,0,4,0,2,1/13728
P,zz,12,2,4,0,4,2,0,5/6864
P,zz,12,2,4,0,6,0,0,7*sqrt(15)/102960
P,zz,12,2,4,1,4,0,1,-sqrt(2)/13728
P,zz,12,2,4,2,4,0,0,1/13728
P,zz,12,2,5,0,4,1,0,-sqrt(10)/6864
P,zz,12,2,6,0,4,0,0,sqrt(15)/20592
P,zz,12,3,0,0,3,0,6,sqrt(5)/20592
P,zz,12,3,0,0,3,4,2,-sqrt(3)/20592
P,zz,12,3,0,0,3,6,0,-sqrt(5)/10296
P,zz,12,3,0,0,5,2,2,-7*sqrt(5)/102960
P,zz,12,3,0,0,5,4,0,-7*sqrt(30)/102960
P,zz,12,3,0,0,7,0,2,-sqrt(105)/34320
P,zz,12,3,0,0,7,2,0,-sqrt(105)/17160
P,zz,12,3,0,0,9,0,0,-sqrt(105)/9360
P,zz,12,3,0,1,3,0,5,-sqrt(30)/20592
P,zz,12,3,0,1,3,4,1,sqrt(6)/20592
P,zz,12,3,0,1,5,2,1,7*sqrt(10)/102960
P,zz,12,3,0,1,7,0,1,sqrt(210)/34320
P,zz,12,3,0,2,3,0,4,5*sqrt(3)/20592
P,zz,12,3,0,2,3,4,0,-sqrt(3)/20592
P,zz,12,3,0,2,5,2,0,-7*sqrt(5)/102960
P,zz,12,3,0,2,7,0,0,-sqrt(105)/34320
P,zz,12,3,0,3,3,0,3,-5/10296
P,zz,12,3,1,0,3,3,2,sqrt(3)/10296
P,zz,12,3,1,0,3,5,0,sqrt(30)/10296
P,zz,12,3,1,0,5,1,2,7*sqrt(10)/102960
P,zz,12,3,1,0,5,3,0,7*sqrt(30)/51480
P,zz,12,3,1,0,7,1,0,sqrt(210)/17160
P,zz,12,3,1,1,3,3,1,-sqrt(6)/10296
P,zz,12,3,1,1,5,1,1,-7*sqrt(5)/51480
P,zz,12,3,1,2,3,3,0,sqrt(3)/10296
P,zz,12,3,1,2,5,1,0,7*sqrt(10)/102960
P,zz,12,3,2,0,3,2,2,-sqrt(2)/6864
P,zz,12,3,2,0,3,4,0,-5*sqrt(3)/10296
P,zz,12,3,2,0,5,0,2,-7*sqrt(5)/102960
P,zz,12,3,2,0,5,2,0,-7*sqrt(5)/17160
P,zz,12,3,2,0,7,0,0,-sqrt(105)/17160
P,zz,12,3,2,1,3,2,1,1/3432
P,zz,12,3,2,1,5,0,1,7*sqrt(10)/102960
P,zz,12,3,2,2,5,0,0,-7*sqrt(5)/102960
P,zz,12,3,3,0,3,3,0,5/5148
P,zz,12,3,3,0,5,1,0,7*sqrt(30)/51480
P,zz,12,3,4,0,5,0,0,-7*sqrt(30)/102960
P,zz,12,4,0,0,4,2,2,7/41184
P,zz,12,4,0,0,4,4,0,7*sqrt(6)/41184
P,zz,12,4,0,0,6,0,2,7*sqrt(15)/68640
P,zz,12,4,0,0,6,2,0,7*sqrt(15)/34320
P,zz,12,4,0,0,8,0,0,sqrt(105)/6240
P,zz,12,4,0,1,4,2,1,-7*sqrt(2)/41184
P,zz,12,4,0,1,6,0,1,-7*sqrt(30)/68640
P,zz,12,4,0,2,4,2,0,7/41184
P,zz,12,4,0,2,6,0,0,7*sqrt(15)/68640
P,zz,12,4,1,0,4,1,2,-7*sqrt(2)/41184
P,zz,12,4,1,0,4,3,0,-7*sqrt(6)/20592
P,zz,12,4,1,0,6,1,0,-7*sqrt(30)/34320
P,zz,12,4,1,1,4,1,1,7/20592
P,zz,12,4,2,0,4,2,0,7/6864
P,zz,12,4,2,0,6,0,0,7*sqrt(15)/34320
P,zz,12,5,0,0,5,0,2,-7*sqrt(2)/22880
P,zz,12,5,0,0,5,2,0,-7*sqrt(2)/11440
P,zz,12,5,0,0,7,0,0,-sqrt(42)/3120
P,zz,12,5,0,1,5,0,1,7/11440
P,zz,12,5,1,0,5,1,0,7/5720
P,zz,12,6,0,0,6,0,0,7/3120
P,zz,14,0,0,0,0,0,14,7*sqrt(858)/4667520
P,zz,14,0,0,0,0,2,12,sqrt(462)/848640
P,zz,14,0,0,0,0,4,10,sqrt(42)/388960
P,zz,14,0,0,0,0,6,8,5*sqrt(14)/1867008
P,zz,14,0,0,0,0,8,6,sqrt(14)/933504
P,zz,14,0,0,0,0,10,4,-sqrt(42)/3111680
P,zz,14,0,0,0,0,12,2,-sqrt(462)/2333760
P,zz,14,0,0,0,0,14,0,-7*sqrt(858)/9335040
P,zz,14,0,0,0,2,0,12,sqrt(462)/848640
P,zz,14,0,0,0,2,2,10,sqrt(7)/194480
P,zz,14,0,0,0,2,4,8,sqrt(210)/1867008
P,zz,14,0,0,0,2,6,6,sqrt(2)/466752
P,zz,14,0,0,0,2,8,4,-sqrt(210)/9335040
P,zz,14,0,0,0,2,10,2,-sqrt(7)/388960
P,zz,14,0,0,0,2,12,0,-7*sqrt(462)/9335040
P,zz,14,0,0,0,4,0,10,sqrt(42)/388960
P,zz,14,0,0,0,4,2,8,sqrt(210)/1867008
P,zz,14,0,0,0,4,4,6,sqrt(5)/777920
P,zz,14,0,0,0,4,6,4,-sqrt(5)/1555840
P,zz,14,0,0,0,4,8,2,-sqrt(210)/2333760
P,zz,14,0,0,0,4,10,0,-7*sqrt(42)/3111680
P,zz,14,0,0,0,6,0,8,5*sqrt(14)/1867008
P,zz,14,0,0,0,6,2,6,sqrt(2)/466752
P,zz,14,0,0,0,6,4,4,-sqrt(5)/1555840
P,zz,14,0,0,0,6,6,2,-sqrt(2)/233376
P,zz,14,0,0,0,6,8,0,-7*sqrt(14)/1867008
P,zz,14,0,0,0,8,0,6,sqrt(14)/933504
P,zz,14,0,0,0,8,2,4,-sqrt(210)/9335040
P,zz,14,0,0,0,8,4,2,-sqrt(210)/2333760
P,zz,14,0,0,0,8,6,0,-7*sqrt(14)/1867008
P,zz,14,0,0,0,10,0,4,-sqrt(42)/3111680
P,zz,14,0,0,0,10,2,2,-sqrt(7)/388960
P,zz,14,0,0,0,10,4,0,-7*sqrt(42)/3111680
P,zz,14,0,0,0,12,0,2,-sqrt(462)/2333760
P,zz,14,0,0,0,12,2,0,-7*sqrt(462)/9335040
P,zz,14,0,0,0,14,0,0,-7*sqrt(858)/9335040
P,zz,14,0,0,1,0,0,13,-7*sqrt(3003)/2333760
P,zz,14,0,0,1,0,2,11,-sqrt(154)/141440
P,zz,14,0,0,1,0,4,9,-sqrt(105)/194480
P,zz,14,0,0,1,0,6,7,-5*sqrt(7)/466752
P,zz,14,0,0,1,0,8,5,-sqrt(21)/466752
P,zz,14,0,0,1,0,10,3,sqrt(42)/1555840
P,zz,14,0,0,1,0,12,1,sqrt(231)/1166880
P,zz,14,0,0,1,2,0,11,-sqrt(154)/141440
P,zz,14,0,0,1,2,2,9,-sqrt(70)/194480
P,zz,14,0,0,1,2,4,7,-sqrt(105)/466752
P,zz,14,0,0,1,2,6,5,-sqrt(3)/233376
P,zz,14,0,0,1,2,8,3,sqrt(210)/4667520
P,zz,14,0,0,1,2,10,1,sqrt(14)/388960
P,zz,14,0,0,1,4,0,9,-sqrt(105)/194480
P,zz,14,0,0,1,4,2,7,-sqrt(105)/466752
P,zz,14,0,0,1,4,4,5,-sqrt(30)/777920
P,zz,14,0,0,1,4,6,3,sqrt(5)/777920
P,zz,14,0,0,1,4,8,1,sqrt(105)/1166880
P,zz,14,0,0,1,6,0,7,-5*sqrt(7)/466752
P,zz,14,0,0,1,6,2,5,-sqrt(3)/233376
P,zz,14,0,0,1,6,4,3,sqrt(5)/777920
P,zz,14,0,0,1,6,6,1,1/116688
P,zz,14,0,0,1,8,0,5,-sqrt(21)/466752
P,zz,14,0,0,1,8,2,3,sqrt(210)/4667520
P,zz,14,0,0,1,8,4,1,sqrt(105)/1166880
P,zz,14,0,0,1,10,0,3,sqrt(42)/1555840
P,zz,14,0,0,1,10,2,1,sqrt(14)/388960
P,zz,14,0,0,1,12,0,1,sqrt(231)/1166880
P,zz,14,0,0,2,0,0,12,7*sqrt(462)/359040
P,zz,14,0,0,2,0,2,10,11*sqrt(7)/141440
P,zz,14,0,0,2,0,4,8,3*sqrt(210)/388960
P,zz,14,0,0,2,0,6,6,35*sqrt(2)/933504
P,zz,14,0,0,2,0,8,4,sqrt(210)/933504
P,zz,14,0,0,2,0,10,2,-3*sqrt(7)/1555840
P,zz,14,0,0,2,0,12,0,-sqrt(462)/2333760
P,zz,14,0,0,2,2,0,10,11*sqrt(7)/141440
P,zz,14,0,0,2,2,2,8,3*sqrt(35)/194480
P,zz,14,0,0,2,2,4,6,7*sqrt(30)/933504
P,zz,14,0,0,2,2,6,4,sqrt(30)/466752
P,zz,14,0,0,2,2,8,2,-sqrt(35)/1555840
P,zz,14,0,0,2,2,10,0,-sqrt(7)/388960
P,zz,14,0,0,2,4,0,8,3*sqrt(210)/388960
P,zz,14,0,0,2,4,2,6,7*sqrt(30)/933504
P,zz,14,0,0,2,4,4,4,sqrt(3)/155584
P,zz,14,0,0,2,4,6,2,-sqrt(30)/1555840
P,zz,14,0,0,2,4,8,0,-sqrt(210)/2333760
P,zz,14,0,0,2,6,0,6,35*sqrt(2)/933504
P,zz,14,0,0,2,6,2,4,sqrt(30)/466752
P,zz,14,0,0,2,6,4,2,-sqrt(30)/1555840
P,zz,14,0,0,2,6,6,0,-sqrt(2)/233376
P,zz,14,0,0,2,8,0,4,sqrt(210)/933504
P,zz,14,0,0,2,8,2,2,-sqrt(35)/1555840
P,zz,14,0,0,2,8,4,0,-sqrt(210)/2333760
P,zz,14,0,0,2,10,0,2,-3*sqrt(7)/1555840
P,zz,14,0,0,2,10,2,0,-sqrt(7)/388960
P,zz,14,0,0,2,12,0,0,-sqrt(462)/2333760
P,zz,14,0,0,3,0,0,11,-7*sqrt(462)/179520
P,zz,14,0,0,3,0,2,9,-11*sqrt(210)/424320
P,zz,14,0,0,3,0,4,7,-3*sqrt(35)/97240
P,zz,14,0,0,3,0,6,5,-35/466752
P,zz,14,0,0,3,0,8,3,-sqrt(70)/466752
P,zz,14,0,0,3,0,10,1,sqrt(42)/1555840
P,zz,14,0,0,3,2,0,9,-11*sqrt(210)/424320
P,zz,14,0,0,3,2,2,7,-sqrt(210)/97240
P,zz,14,0,0,3,2,4,5,-7*sqrt(15)/466752
P,zz,14,0,0,3,2,6,3,-sqrt(10)/233376
P,zz,14,0,0,3,2,8,1,sqrt(210)/4667520
P,zz,14,0,0,3,4,0,7,-3*sqrt(35)/97240
P,zz,14,0,0,3,4,2,5,-7*sqrt(15)/466752
P,zz,14,0,0,3,4,4,3,-1/77792
P,zz,14,0,0,3,4,6,1,sqrt(5)/777920
P,zz,14,0,0,3,6,0,5,-35/466752
P,zz,14,0,0,3,6,2,3,-sqrt(10)/233376
P,zz,14,0,0,3,6,4,1,sqrt(5)/777920
P,zz,14,0,0,3,8,0,3,-sqrt(70)/466752
P,zz,14,0,0,3,8,2,1,sqrt(210)/4667520
P,zz,14,0,0,3,10,0,1,sqrt(42)/1555840
P,zz,14,0,0,4,0,0,10,7*sqrt(42)/32640
P,zz,14,0,0,4,0,2,8,11*sqrt(210)/282880
P,zz,14,0,0,4,0,4,6,21*sqrt(5)/194480
P,zz,14,0,0,4,0,6,4,35*sqrt(5)/933504
P,zz,14,0,0,4,0,8,2,sqrt(210)/933504
P,zz,14,0,0,4,0,10,0,-sqrt(42)/3111680
